fecha,Price,Open,High,Low,Vol.,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,GPRC_CHN,GPRC_EGY,GPRC_ISR,GPRC_RUS,GPRC_SAU,GPRC_USA,GPRC_VEN,barcos_panamá,barcos_suez,precioSp,PriceD,OpenSp,OpenD,HighSp,HighD,LowSp,LowD,Vol.SP,Change ,precioDolar,OpenDolar,HighDolar,LowDolar,ChangeDolar,PriceEP,OpenEP,HighEP,LowEP,Vol.EP,ChangeEP,precio_objetivo,fecha_objetivo,Price_lag1,Price_lag2,Pendiente,Alto-Bajo,Bajo-Alto,Price_lag3,media_col1,desv_col1,skew_col1,kurt_col1,cambio_pct,evento_extremo,PrecioEnteroSP,media_sp,desv_sp,skew_sp,kurt_sp,momentum_sp,GPRDCambio,GPRD_extremo,momentum_dolar,momentum_EP,GPRD_Delta,mes,Price_Media_Mes,Price_Media_Mes_Pasado,Vol_WTI,Vol_WTI_extrema,Vol_SP,Vol_SP_extrema,prediccion
2004-02-23,34.35,34.27,34.7,34.03,60.43,20040223.0,877.0,120.869057,195.807648,56.534855,112.19976,97.016685,nan,0.388302,0.07088,0.305094,0.496163,0.135597,2.816728,0.024654,963,1120,1.0,140.0,1.0,144.0,1.0,147.5,1.0,136.0,611.03,-0.33,87.04,87.2,87.61,86.72,-0.23,,,,,,,35.8,2004-03-03,35.6,-0.19999999999999574,0.3999999999999986,1.0500000000000043,-1.0500000000000043,-1.25,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.0351123595505618,0,1140.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,10.5,0.5581738704334092,1,1.0200000000000102,,27.429931999999994,2004-02,34.5,34.5,0.022253305322468667,0,0.005827642265703366,0,36.018787
2004-02-24,34.58,34.36,35.07,34.3,85.17,20040224.0,1079.0,138.151581,195.877441,97.007553,114.198357,103.620544,nan,0.388302,0.07088,0.305094,0.496163,0.135597,2.816728,0.024654,963,1120,1.0,138.5,1.0,140.5,1.0,144.25,1.0,133.25,742.24,-0.13,86.14,86.84,87.13,85.99,-1.03,,,,,,,36.64,2004-03-04,34.35,0.0799999999999983,1.25,0.6700000000000017,-0.6700000000000017,0.22999999999999687,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.006695778748180503,0,1138.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,18.5,0.14298551199915455,1,0.14000000000000057,,6.080139000000003,2004-02,34.5,34.5,0.01914375062494188,0,0.001164608697584965,0,36.22034
2004-02-25,35.68,34.58,35.9,34.48,106.15,20040225.0,1106.0,161.734772,149.293457,184.297729,116.334808,113.377068,nan,0.388302,0.07088,0.305094,0.496163,0.135597,2.816728,0.024654,963,1120,1.0,143.0,1.0,139.0,1.0,145.0,1.0,137.0,556.9,0.4,87.25,86.21,87.34,86.01,1.29,,,,,,,37.26,2004-03-05,34.58,0.21999999999999886,-0.22999999999999687,0.7700000000000031,-0.7700000000000031,1.1000000000000014,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.03181029496818977,0,1143.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,14.75,0.17070518360553533,1,1.4099999999999966,,84.16380299999999,2004-02,34.5,34.5,0.019206731370934465,0,0.0031308748033348007,0,36.327503
2004-02-26,35.51,35.7,35.95,35.15,78.75,20040226.0,1311.0,111.176941,95.720909,113.457825,115.720879,110.392136,nan,0.388302,0.07088,0.305094,0.496163,0.135597,2.816728,0.024654,963,1120,1.0,143.25,1.0,143.25,1.0,147.25,1.0,137.75,528.71,0.02,87.68,87.23,87.99,87.11,0.49,,,,,,,36.57,2004-03-08,35.68,1.1000000000000014,-1.1000000000000014,1.4200000000000017,-1.4200000000000017,-0.1700000000000017,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.004764573991031473,0,1143.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,22.0,-0.3125971637070104,1,2.480000000000004,,-9.692115999999999,2004-02,34.5,34.5,0.021830393115077017,0,0.0029599528390407905,0,36.01026
2004-02-27,36.16,35.49,36.23,35.3,72.95,20040227.0,1155.0,126.193062,154.396576,100.163773,115.622681,117.33815,nan,0.388302,0.07088,0.305094,0.496163,0.135597,2.816728,0.024654,963,1120,1.0,144.5,1.0,143.75,1.0,152.0,1.0,140.5,593.1,0.11,87.31,87.63,88.02,87.23,-0.42,,,,,,,36.28,2004-03-09,35.51,-0.19000000000000483,0.1700000000000017,0.8000000000000043,-0.8000000000000043,0.6499999999999986,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.018304702900591385,0,1144.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,13.25,0.13506506713473976,1,2.019999999999996,,-11.958518999999995,2004-02,34.5,34.5,0.021890968350809715,0,0.0027045045607460563,0,36.075733
2004-03-01,36.86,36.16,36.98,35.8,84.6,20040301.0,953.0,118.181854,145.539978,86.710503,114.948471,117.280426,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,155.5,1.0,144.25,1.0,157.5,1.0,144.25,533.98,0.96,87.52,87.1,87.62,87.03,0.24,,,,,,,36.1,2004-03-10,36.16,0.6699999999999946,-0.6499999999999986,0.9299999999999997,-0.9299999999999997,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0193584070796462,0,1155.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,22.25,-0.06348374366254772,1,1.9599999999999937,,-43.55291799999999,2004-03,36.71826086956521,34.5,0.02202761977969373,0,0.004306890416632613,0,36.175014
2004-03-02,36.66,36.8,36.98,36.4,56.55,20040302.0,1033.0,86.582115,83.118736,74.662254,114.693008,109.913361,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,149.0,1.0,155.5,1.0,156.75,1.0,146.5,588.49,-0.56,88.83,87.5,89.06,87.43,1.5,,,,,,,36.78,2004-03-11,36.86,0.7000000000000028,-0.7000000000000028,1.1799999999999997,-1.1799999999999997,-0.20000000000000284,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.005425935973955576,0,1149.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,11.0,-0.26738232588566435,1,3.8100000000000023,,-24.594825999999998,2004-03,36.71826086956521,36.71826086956521,0.02251519266753595,0,0.005562598080167213,0,35.999363
2004-03-03,35.8,36.65,36.8,35.41,99.75,20040303.0,1161.0,108.421677,113.776787,104.391182,112.143539,102.297203,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,150.75,1.0,149.25,1.0,152.75,1.0,143.25,640.85,0.15,89.03,89.0,89.84,88.9,0.23,,,,,,,36.19,2004-03-12,36.66,-0.14000000000000057,0.20000000000000284,0.5799999999999983,-0.5799999999999983,-0.8599999999999994,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.02345881069285327,0,1150.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,13.25,0.25224103153405286,1,3.1500000000000057,,-17.771384999999995,2004-03,36.71826086956521,36.71826086956521,0.022565059935783057,0,0.005437741800078538,0,35.77675
2004-03-04,36.64,35.81,36.85,35.68,91.99,20040304.0,1239.0,112.290428,154.590424,75.587677,110.858185,102.456276,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,154.25,1.0,150.5,1.0,155.25,1.0,149.25,410.54,0.3,89.14,89.08,89.44,88.78,0.12,,,,,,,37.44,2004-03-15,35.8,-0.8500000000000014,0.8599999999999994,1.3900000000000006,-1.3900000000000006,0.8400000000000034,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.02346368715083802,0,1154.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,8.25,0.03568244936849663,0,3.1899999999999977,,-5.891425999999996,2004-03,36.71826086956521,36.71826086956521,0.017273638098014313,0,0.00543561521144562,0,36.175014
2004-03-05,37.26,36.7,37.45,36.7,78.19,20040305.0,1150.0,106.578262,97.635323,95.808823,109.036003,99.65416,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,157.75,1.0,153.25,1.0,163.75,1.0,146.5,1.08,0.3,88.18,89.12,89.27,87.76,-1.08,,,,,,,37.48,2004-03-16,36.64,0.8299999999999983,-0.8400000000000034,1.1700000000000017,-1.1700000000000017,0.6199999999999974,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.016921397379912495,0,1157.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,13.75,-0.05086957189262842,1,0.9400000000000119,,19.996146999999993,2004-03,36.71826086956521,36.71826086956521,0.01846610813638779,0,0.005430276688564399,0,36.064835
2004-03-08,36.57,37.26,37.51,36.35,74.93,20040308.0,901.0,84.560555,109.956871,67.257584,104.566231,92.597504,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,144.0,1.0,158.0,1.0,160.0,1.0,143.25,644.67,-1.19,88.0,88.21,88.38,87.88,-0.2,,,,,,,38.18,2004-03-17,37.26,0.5599999999999952,-0.6199999999999974,0.75,-0.75,-0.6899999999999977,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01851851851851849,0,1144.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,3.75,-0.20658722132286222,1,0.9599999999999937,,-23.86112200000001,2004-03,36.71826086956521,36.71826086956521,0.018593052839903527,0,0.006592384476198978,0,35.94774
2004-03-09,36.28,36.5,36.93,36.06,88.59,20040309.0,1120.0,82.814194,117.941833,63.94384,104.171875,92.059235,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,139.5,1.0,144.0,1.0,147.0,1.0,136.25,777.89,-0.39,88.29,87.81,88.65,87.6,0.33,,,,,,,37.93,2004-03-18,36.57,-0.6899999999999977,0.6899999999999977,1.1599999999999966,-1.1599999999999966,-0.28999999999999915,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.00792999726551813,0,1139.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-14.75,-0.020652194158375492,0,2.1500000000000057,,-29.476234000000005,2004-03,36.71826086956521,36.71826086956521,0.018686196568825218,0,0.0063991702101899965,0,35.999363
2004-03-10,36.1,36.3,36.55,35.63,94.28,20040310.0,1124.0,111.990723,129.274323,88.222542,103.458496,92.569099,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,120.25,1.0,139.5,1.0,141.75,1.0,119.5,930.48,-1.69,88.95,88.52,89.23,88.31,0.75,,,,,,,38.08,2004-03-19,36.28,-0.21999999999999886,0.28999999999999915,0.8699999999999974,-0.8699999999999974,-0.17999999999999972,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.004961411245865466,0,1120.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-22.25,0.35231314332419883,1,1.7000000000000028,,5.4124610000000075,2004-03,36.71826086956521,36.71826086956521,0.01865958645152764,0,0.008923670009110086,0,35.999363
2004-03-11,36.78,36.29,36.94,36.05,95.43,20040311.0,1286.0,110.762367,138.668777,94.244301,102.961243,92.3508,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,105.5,1.0,120.25,1.0,126.5,1.0,104.5,306.87,-1.32,88.51,89.0,89.36,88.41,-0.49,,,,,,,37.11,2004-03-22,36.1,-0.19999999999999574,0.17999999999999972,0.9199999999999946,-0.9199999999999946,0.6799999999999997,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.018836565096952862,0,1105.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-23.75,-0.010968372799950665,0,0.8299999999999983,,26.201812000000004,2004-03,36.71826086956521,36.71826086956521,0.017521939697785562,0,0.00802262876534472,0,36.064835
2004-03-12,36.19,36.96,37.2,35.3,124.25,20040312.0,1181.0,179.512558,240.477493,135.27623,104.724541,102.769989,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,119.25,1.0,105.75,1.0,120.75,1.0,102.25,119.45,1.24,89.12,88.34,89.42,88.29,0.69,,,,,,,37.45,2004-03-23,36.78,0.490000000000002,-0.6799999999999997,0.8900000000000006,-0.8900000000000006,-0.5900000000000034,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01604132680804793,0,1119.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-11.0,0.6206999079389484,1,1.8100000000000023,,96.69836400000001,2004-03,36.71826086956521,36.71826086956521,0.01763019692598134,0,0.011687890922572847,1,35.05058
2004-03-15,37.44,36.15,37.48,35.85,92.39,20040315.0,914.0,192.085434,289.047821,114.519852,108.993828,132.653915,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,106.25,1.0,117.5,1.0,122.0,1.0,102.5,67.43,-1.16,88.81,89.17,89.29,88.53,-0.35,,,,,,,37.01,2004-03-24,36.19,-0.7700000000000031,0.5900000000000034,1.9000000000000057,-1.9000000000000057,1.25,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.034539928156949395,0,1106.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-23.75,0.07003897744022991,1,1.2900000000000063,,80.09471099999999,2004-03,36.71826086956521,36.71826086956521,0.019360739274603148,0,0.01165940463354836,1,35.236103
2004-03-16,37.48,37.42,37.8,37.02,85.24,20040316.0,1042.0,257.502869,354.957397,222.052124,114.245651,157.609436,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,111.5,1.0,106.5,1.0,114.25,1.0,102.5,58.43,0.47,88.59,88.78,88.92,88.1,-0.25,,,,,,,35.51,2004-03-25,37.44,1.2899999999999991,-1.25,1.6299999999999955,-1.6299999999999955,0.03999999999999915,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0010683760683760646,0,1111.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-23.0,0.3405642668355582,1,-0.23999999999999488,,146.740502,2004-03,36.71826086956521,36.71826086956521,0.02101591564478096,0,0.0127564688644266,1,35.125923
2004-03-17,38.18,37.44,38.35,37.33,101.25,20040317.0,1162.0,182.447784,261.461426,146.970078,117.226349,167.674728,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,123.75,1.0,111.75,1.0,126.0,1.0,110.75,57.21,1.1,88.65,88.62,89.03,88.43,0.07,,,,,,,35.73,2004-03-26,37.48,0.05999999999999517,-0.03999999999999915,0.779999999999994,-0.779999999999994,0.7000000000000028,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.01867662753468524,0,1123.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-9.25,-0.29147281073594555,1,-0.37999999999999545,,2.935226,2004-03,36.71826086956521,36.71826086956521,0.019558767953683918,0,0.012294429137356937,1,35.091496
2004-03-18,37.93,38.2,38.25,37.4,59.79,20040318.0,1318.0,145.773087,205.458603,100.315773,119.021301,172.67627,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,124.25,1.0,123.75,1.0,126.75,1.0,112.75,54.85,0.04,87.7,88.73,88.75,87.36,-1.07,,,,,,,35.45,2004-03-29,38.18,0.740000000000002,-0.7000000000000028,1.0200000000000031,-1.0200000000000031,-0.25,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.006547930853850192,0,1124.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,0.25,-0.20101475718663708,1,-1.4399999999999977,,-46.31234699999999,2004-03,36.71826086956521,36.71826086956521,0.02009620048952751,0,0.009692199280468314,0,36.026833
2004-03-19,38.08,37.88,38.5,37.63,52.59,20040319.0,1151.0,207.215347,286.913239,167.519791,122.813835,176.633804,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,120.18,1.0,124.75,1.0,128.0,1.0,122.0,3.61,-0.36,88.16,87.62,88.32,87.56,0.52,,,,,,,36.25,2004-03-30,37.93,-0.2700000000000031,0.25,0.8500000000000014,-0.8500000000000014,0.14999999999999858,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.0039546533087264635,0,1120.18,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-6.319999999999936,0.4214924802957627,1,-0.020000000000010232,,-50.28752199999997,2004-03,36.71826086956521,36.71826086956521,0.018454016516207514,0,0.008544108861320534,0,36.092304
2004-03-22,37.11,38.09,38.09,36.85,49.62,20040322.0,877.0,162.417801,248.525085,100.506409,127.941132,177.241348,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,93.25,1.0,107.5,1.0,107.5,1.0,87.5,972.31,-2.4,87.81,88.2,88.55,87.45,-0.4,,,,,,,35.76,2004-03-31,38.08,0.19999999999999574,-0.14999999999999858,0.8699999999999974,-0.8699999999999974,-0.9699999999999989,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.025472689075630273,0,1093.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-45.75,-0.21618835983224738,1,-0.18999999999999773,,-20.029983000000016,2004-03,36.71826086956521,36.71826086956521,0.01798256091648274,0,0.01331384774660197,1,35.00992
2004-03-23,37.45,37.05,37.6,36.6,74.19,20040323.0,1031.0,208.842758,288.276855,170.987625,132.270813,170.289902,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,91.25,1.0,93.25,1.0,100.25,1.0,89.75,753.98,-0.18,87.85,87.76,88.18,87.6,0.05,,,,,,,34.27,2004-04-01,37.11,-0.980000000000004,0.9699999999999989,1.240000000000002,-1.240000000000002,0.3400000000000034,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.00916195095661565,0,1091.25,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-48.75,0.28583663067818543,1,-0.44000000000001194,,63.069671,2004-03,36.71826086956521,36.71826086956521,0.021552366123518206,0,0.012758331398486839,1,35.122906
2004-03-24,37.01,37.41,37.78,36.65,82.23,20040324.0,1102.0,174.345673,245.72998,134.975693,134.05336,169.132462,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,91.5,1.0,91.5,1.0,97.5,1.0,84.75,827.57,0.02,88.93,87.74,88.98,87.61,1.23,,,,,,,34.39,2004-04-02,37.45,0.4000000000000057,-0.3400000000000034,1.0,-1.0,-0.44000000000000483,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.011748998664886656,0,1091.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-51.75,-0.16518209839002418,1,-0.01999999999999602,,-32.869674,2004-03,36.71826086956521,36.71826086956521,0.020854750976735628,0,0.010351155684321848,1,34.915844
2004-03-25,35.51,37.0,37.05,35.4,122.17,20040325.0,1203.0,145.940216,181.177475,119.064171,134.312988,169.156342,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,106.0,1.0,91.75,1.0,109.25,1.0,90.0,664.86,1.33,88.9,88.88,89.22,88.53,-0.03,,,,,,,34.38,2004-04-05,37.01,-0.3999999999999986,0.44000000000000483,1.1300000000000026,-1.1300000000000026,-1.5,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.040529586598216705,0,1106.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-49.25,-0.1629260796165558,1,0.39000000000000057,,-16.477585000000005,2004-03,36.71826086956521,36.71826086956521,0.019390465752851686,0,0.013415378550337273,1,34.92437
2004-03-26,35.73,35.58,35.93,34.75,105.34,20040326.0,1145.0,164.905106,184.5867,168.397614,134.418655,163.112015,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,106.0,1.0,106.25,1.0,114.0,1.0,104.25,554.18,0.0,88.89,88.92,89.17,88.36,-0.01,,,,,,,34.97,2004-04-06,35.51,-1.490000000000002,1.5,1.6499999999999986,-1.6499999999999986,0.21999999999999886,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.006195437904815471,0,1106.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-45.0,0.1299497185888776,1,-0.23000000000000398,,-43.937652000000014,2004-03,36.71826086956521,36.71826086956521,0.01944577117893102,0,0.013484233674980086,1,34.981316
2004-03-29,35.45,35.68,35.68,35.02,58.47,20040329.0,909.0,149.411743,203.446411,103.028748,134.475311,146.079483,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,121.75,1.0,106.0,1.0,123.5,1.0,106.0,669.92,1.42,88.63,88.85,89.2,88.48,-0.29,,,,,,,36.15,2004-04-07,35.73,0.14999999999999858,-0.21999999999999886,1.1799999999999997,-1.1799999999999997,-0.27999999999999403,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.007836551917156265,0,1121.75,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-24.0,-0.09395320360789794,1,-0.18000000000000682,,-24.933930000000004,2004-03,36.71826086956521,36.71826086956521,0.019573201330779784,0,0.007877987660642955,0,35.854755
2004-03-30,36.25,35.4,36.45,35.25,86.1,20040330.0,1082.0,116.337868,183.125946,61.098049,135.81752,132.864502,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,126.0,1.0,121.75,1.0,126.75,1.0,117.5,562.09,0.38,88.43,88.55,88.58,88.18,-0.23,,,,,,,37.14,2004-04-08,35.45,-0.22999999999999687,0.27999999999999403,0.6599999999999966,-0.6599999999999966,0.7999999999999972,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,0.02256699576868826,0,1126.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-30.5,-0.2213606128669552,1,-0.1599999999999966,,-29.602347999999992,2004-03,36.71826086956521,36.71826086956521,0.01649250799461745,0,0.006976505344527909,0,36.030407
2004-03-31,35.76,36.24,36.77,34.85,139.02,20040331.0,1182.0,173.755661,251.449585,139.822525,137.669983,132.780212,nan,0.323143,0.145843,0.494724,0.420372,0.183019,3.165661,0.080071,1070,1115,1.0,125.0,1.0,126.0,1.0,129.75,1.0,119.75,693.65,-0.09,87.61,88.43,88.47,87.49,-0.93,,,,,,,37.84,2004-04-12,36.25,0.8500000000000014,-0.7999999999999972,1.2000000000000028,-1.2000000000000028,-0.490000000000002,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.01351724137931043,0,1125.0,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-26.25,0.49354345224892726,1,-1.0400000000000063,,8.850555000000014,2004-03,36.71826086956521,36.71826086956521,0.02024279526005462,0,0.0072330646022554,0,35.844883
2004-04-01,34.27,35.82,35.87,33.9,120.03,20040401.0,1303.0,139.824432,172.341705,143.75,139.444717,131.906525,nan,0.447014,0.154965,0.488735,0.420193,0.32781,3.546311,0.017881,1044,1124,1.0,133.5,1.0,127.25,1.0,134.75,1.0,123.5,640.57,0.76,87.21,87.57,87.85,87.02,-0.46,,,,,,,37.21,2004-04-13,35.76,-0.480000000000004,0.490000000000002,1.9200000000000017,-1.9200000000000017,-1.4899999999999949,41.71638783269962,5.741636688634947,0.4625495256346349,-0.6876335972201182,-0.04166666666666652,0,1133.5,1132.8954372623575,33.37190602777121,0.5760048259188234,-0.14505891401029958,-13.75,-0.19528128640367004,1,-0.4900000000000091,,-9.587311,2004-04,36.61666666666667,36.71826086956521,0.019829379307354313,0,0.006185392647726684,0,35.7519
